no	symbol	r	g	b	formationAge_ja	formationAge_en	group_ja	group_en	lithology_ja	lithology_en	type
2169	K22_mghul_cb	179	51	0	中生代 後期白亜紀 カンパニアン期～マーストリヒチアン期	Mesozoic Late Cretaceous Campanian - Maastrichtian	変成岩	Metamorphic rocks	超苦鉄質グラノフェルス（超苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	ultramafic granofels ( including ultramafic hornfels ) biotite zone of contact metamorphic rocks	6
2170	K21_mghul_cb	178	50	0	中生代 後期白亜紀 セノマニアン期～サントニアン期	Mesozoic Late Cretaceous Cenomanian - Santonian	変成岩	Metamorphic rocks	超苦鉄質グラノフェルス（超苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	ultramafic granofels ( including ultramafic hornfels ) biotite zone of contact metamorphic rocks	6
2171	K12_mghul_cb	177	49	0	中生代 前期白亜紀 アプチアン期～アルビアン期	Mesozoic Early Cretaceous Aptian - Albian	変成岩	Metamorphic rocks	超苦鉄質グラノフェルス（超苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	ultramafic granofels ( including ultramafic hornfels ) biotite zone of contact metamorphic rocks	6
2172	K11_mghul_cb	176	48	0	中生代 前期白亜紀 ベリアシアン期～バレミアン期	Mesozoic Early Cretaceous Berriasian - Barremian	変成岩	Metamorphic rocks	超苦鉄質グラノフェルス（超苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	ultramafic granofels ( including ultramafic hornfels ) biotite zone of contact metamorphic rocks	6
2173	J1-2_mghul_cb	175	47	0	中生代 前期ジュラ紀～中期ジュラ紀	Mesozoic Jurassic Early - Middle	変成岩	Metamorphic rocks	超苦鉄質グラノフェルス（超苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	ultramafic granofels ( including ultramafic hornfels ) biotite zone of contact metamorphic rocks	6
2174	Tr_mghul_cb	174	46	0	中生代 三畳紀	Mesozoic Triassic	変成岩	Metamorphic rocks	超苦鉄質グラノフェルス（超苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	ultramafic granofels ( including ultramafic hornfels ) biotite zone of contact metamorphic rocks	6
2175	P_mghul_cb	173	45	0	古生代 ペルム紀	Paleozoic Permian	変成岩	Metamorphic rocks	超苦鉄質グラノフェルス（超苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	ultramafic granofels ( including ultramafic hornfels ) biotite zone of contact metamorphic rocks	6
2176	C_mghul_cb	172	44	0	古生代 石炭紀	Paleozoic Carboniferous	変成岩	Metamorphic rocks	超苦鉄質グラノフェルス（超苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	ultramafic granofels ( including ultramafic hornfels ) biotite zone of contact metamorphic rocks	6
2177	O-D_mghul_cb	171	43	0	古生代 オルドビス紀～デボン紀	Paleozoic Ordovician - Devonian	変成岩	Metamorphic rocks	超苦鉄質グラノフェルス（超苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	ultramafic granofels ( including ultramafic hornfels ) biotite zone of contact metamorphic rocks	6
2178	Q1_mghma_cb	170	42	0	新生代 第四紀 更新世 ジェラシアン期～カラブリアン期	Cenozoic Quaternary Pleistocene Gelasian - Calabrian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2179	N3_mghma_cb	169	41	0	新生代 新第三紀 中新世 メッシニアン期～鮮新世	Cenozoic Neogene Miocene Messinian - Pliocene	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2180	N2_mghma_cb	168	40	0	新生代 新第三紀 中新世 後期ランギアン期～トートニアン期	Cenozoic Neogene Miocene late Langhian - Tortonian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2181	N1_mghma_cb	167	39	0	新生代 新第三紀 中新世 バーディガリアン期～前期ランギアン期前期	Cenozoic Neogene Miocene Burdigalian - early Langhian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2182	Pg4_mghma_cb	166	38	0	新生代 古第三紀 漸新世 チャッティアン期～新第三紀 中新世 アキタニアン期	Cenozoic Paleogene Oligocene Chattian - Neogene Miocene Aquitanian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2183	Pg3_mghma_cb	165	37	0	新生代 古第三紀 漸新世 ルペリアン期	Cenozoic Paleogene Oligocene Rupelian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2184	Pg2_mghma_cb	164	36	0	新生代 古第三紀 始新世 ルテシアン期～プリアボニアン期	Cenozoic Paleogene Eocene Lutetian - Priabonian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2185	Pg1_mghma_cb	163	35	0	新生代 古第三紀 暁新世 ダニアン期～始新世 ヤプレシアン期	Cenozoic Paleogene Paleocene Danian - Eocene Ypresian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2186	K22_mghma_cb	162	34	0	中生代 後期白亜紀 カンパニアン期～マーストリヒチアン期	Mesozoic Late Cretaceous Campanian - Maastrichtian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2187	K21_mghma_cb	161	33	0	中生代 後期白亜紀 セノマニアン期～サントニアン期	Mesozoic Late Cretaceous Cenomanian - Santonian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2188	K12_mghma_cb	160	32	0	中生代 前期白亜紀 アプチアン期～アルビアン期	Mesozoic Early Cretaceous Aptian - Albian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2189	K11_mghma_cb	159	31	0	中生代 前期白亜紀 ベリアシアン期～バレミアン期	Mesozoic Early Cretaceous Berriasian - Barremian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2190	J1-2_mghma_cb	158	30	0	中生代 前期ジュラ紀～中期ジュラ紀	Mesozoic Jurassic Early - Middle	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2191	Tr_mghma_cb	157	29	0	中生代 三畳紀	Mesozoic Triassic	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2192	P_mghma_cb	156	28	0	古生代 ペルム紀	Paleozoic Permian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2193	C_mghma_cb	155	27	0	古生代 石炭紀	Paleozoic Carboniferous	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2194	O-D_mghma_cb	154	26	0	古生代 オルドビス紀～デボン紀	Paleozoic Ordovician - Devonian	変成岩	Metamorphic rocks	苦鉄質グラノフェルス（苦鉄質ホルンフェルスを含む） 接触変成岩 黒雲母帯	mafic granofels ( including mafic hornfels ) biotite zone of contact metamorphic rocks	6
2195	Q1_mghps_ckc	255	127	127	新生代 第四紀 更新世 ジェラシアン期～カラブリアン期	Cenozoic Quaternary Pleistocene Gelasian - Calabrian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2196	N3_mghps_ckc	254	126	126	新生代 新第三紀 中新世 メッシニアン期～鮮新世	Cenozoic Neogene Miocene Messinian - Pliocene	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2197	N2_mghps_ckc	253	125	125	新生代 新第三紀 中新世 後期ランギアン期～トートニアン期	Cenozoic Neogene Miocene late Langhian - Tortonian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2198	N1_mghps_ckc	252	124	124	新生代 新第三紀 中新世 バーディガリアン期～前期ランギアン期前期	Cenozoic Neogene Miocene Burdigalian - early Langhian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2199	Pg4_mghps_ckc	251	123	123	新生代 古第三紀 漸新世 チャッティアン期～新第三紀 中新世 アキタニアン期	Cenozoic Paleogene Oligocene Chattian - Neogene Miocene Aquitanian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2200	Pg3_mghps_ckc	250	122	122	新生代 古第三紀 漸新世 ルペリアン期	Cenozoic Paleogene Oligocene Rupelian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2201	Pg2_mghps_ckc	249	121	121	新生代 古第三紀 始新世 ルテシアン期～プリアボニアン期	Cenozoic Paleogene Eocene Lutetian - Priabonian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2202	Pg1_mghps_ckc	248	120	120	新生代 古第三紀 暁新世 ダニアン期～始新世 ヤプレシアン期	Cenozoic Paleogene Paleocene Danian - Eocene Ypresian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2203	K22_mghps_ckc	247	119	119	中生代 後期白亜紀 カンパニアン期～マーストリヒチアン期	Mesozoic Late Cretaceous Campanian - Maastrichtian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2204	K21_mghps_ckc	246	118	118	中生代 後期白亜紀 セノマニアン期～サントニアン期	Mesozoic Late Cretaceous Cenomanian - Santonian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2205	K12_mghps_ckc	245	117	117	中生代 前期白亜紀 アプチアン期～アルビアン期	Mesozoic Early Cretaceous Aptian - Albian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2206	K11_mghps_ckc	244	116	116	中生代 前期白亜紀 ベリアシアン期～バレミアン期	Mesozoic Early Cretaceous Berriasian - Barremian	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2207	J1-2_mghps_ckc	243	115	115	中生代 前期ジュラ紀～中期ジュラ紀	Mesozoic Jurassic Early - Middle	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
2208	Tr_mghps_ckc	242	114	114	中生代 三畳紀	Mesozoic Triassic	変成岩	Metamorphic rocks	砂質グラノフェルス（砂質ホルンフェルスを含む）  接触変成岩 カリ長石菫青石帯	psammitic granofels ( including pasmmitic hornfels ) K-feldspar-cordierite zone of contact metamorphic rocks	6
